Batch,Site,Latitude,Longitude,Subregion,Zone,fHabitat,Habitat,SiteComments,Team,TransectNum,Date,EndDepth,Surveyor,shared,Buddy,TransectComments,Species,Width,Height,Bleaching,OldMortality,RecentMortality,OtherRecentMortality,DiseaseRecentMoratlity,TLRate,dCondition,oCondition
2021,V1302,24.548816,-81.709195,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/29/2021,12,SASI,0,,,PDIV,10,6,Not Bleached,30,0,0,0,NULL,NULL,SC
2021,V1302,24.548816,-81.709195,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,1,9/29/2021,12,COWA,0,,,PDIV,7,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1302,24.548816,-81.709195,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,1,9/29/2021,12,COWA,0,,,PDIV,6,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1302,24.548816,-81.709195,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,1,9/29/2021,12,COWA,0,,,SINT,7,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1302,24.548816,-81.709195,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,1,9/29/2021,12,COWA,0,,,SSID,7,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1302,24.548816,-81.709195,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,1,9/29/2021,12,COWA,0,,,SBOU,10,4,Not Bleached,60,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SINT,12,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SINT,13,3,Not Bleached,10,0,0,0,NULL,NULL,OGI
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,7,2,Not Bleached,5,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,21,18,Not Bleached,15,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SINT,18,7,Not Bleached,10,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,PAST,11,3,Not Bleached,5,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,41,15,Not Bleached,5,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SINT,29,11,Partly Bleached,10,15,0,15,FA,STL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,PAST,17,7,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,21,7,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,56,21,Not Bleached,50,0,0,0,NULL,NULL,OGI
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,72,23,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SINT,22,7,Pale,15,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,PAST,13,4,Not Bleached,25,0,0,0,NULL,NULL,OGI
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,32,11,Not Bleached,30,0,0,0,NULL,NULL,OGI
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,16,7,Pale,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,13,4,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SINT,16,9,Not Bleached,5,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,41,18,Not Bleached,50,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,MCAV,73,63,Pale,25,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,MCAV,27,7,Not Bleached,5,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,15,7,Pale,10,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,6,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,33,21,Not Bleached,15,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SINT,18,7,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SINT,25,4,Not Bleached,5,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SRAD,9,2,Pale,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,PSTR,10,4,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,18,7,Not Bleached,5,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,7,3,Not Bleached,5,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SINT,7,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,MCAV,7,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,15,7,Not Bleached,0,0,0,0,NULL,DC,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,19,7,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,50,18,Pale,20,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,31,11,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,OFAV,18,4,Not Bleached,5,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SINT,7,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SINT,22,11,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SINT,11,2,Not Bleached,10,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SRAD,7,2,Partly Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SINT,9,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,31,12,Not Bleached,5,0,0,0,NULL,NULL,OGI
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,50,12,Not Bleached,80,0,0,0,NULL,DC,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,PAST,19,5,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,PAST,15,7,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,PAST,18,7,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,51,13,Not Bleached,5,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,MCAV,50,23,Not Bleached,75,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,MCAV,41,18,Pale,20,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,19,7,Not Bleached,5,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,15,4,Not Bleached,10,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,PAST,7,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,PAST,18,9,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,CNAT,21,9,Pale,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SINT,22,17,Not Bleached,10,0,0,0,NULL,NULL,CLN
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SINT,18,7,Not Bleached,20,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SINT,20,7,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,PAST,12,4,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,28,15,Not Bleached,10,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,62,32,Pale,25,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,31,11,Not Bleached,20,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SINT,20,12,Not Bleached,3,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SSID,12,5,Not Bleached,3,0,0,0,NULL,NULL,MUC
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SSID,20,5,Not Bleached,3,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SSID,30,20,Partly Bleached,5,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SINT,13,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SSID,12,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SSID,20,12,Not Bleached,8,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,OFAV,50,28,Not Bleached,30,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SSID,35,20,Not Bleached,20,0,0,0,NULL,NULL,OGI
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SINT,12,5,Not Bleached,3,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,MCAV,130,40,Not Bleached,40,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,PAST,12,5,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,PAST,12,10,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SINT,7,3,Not Bleached,2,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,MCAV,45,20,Not Bleached,30,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SSID,13,4,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SINT,15,5,Partly Bleached,5,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,MCAV,40,50,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,PAST,16,12,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,PAST,12,7,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,MCAV,100,70,Not Bleached,55,0,0,0,NULL,NULL,OGI
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,OFAV,115,40,Not Bleached,10,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,PAST,13,4,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SSID,35,20,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,OFAV,150,95,Not Bleached,20,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SINT,15,10,Not Bleached,5,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,MCAV,12,10,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,PAST,12,8,Not Bleached,0,0,0,0,NULL,NULL,OGI
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SSID,10,4,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SSID,42,15,Not Bleached,0,8,8,0,NULL,NULL,OGI
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SSID,25,13,Partly Bleached,10,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SINT,20,7,Not Bleached,15,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SSID,5,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SSID,6,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SBOU,23,16,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SINT,13,5,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,MCAV,30,25,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SSID,10,9,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,PAST,9,12,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SINT,10,13,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SSID,20,11,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SSID,27,17,Not Bleached,20,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SSID,25,10,Not Bleached,15,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SINT,10,4,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SSID,5,5,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SSID,5,3,Not Bleached,0,0,0,0,NULL,NULL,OGI
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SINT,7,4,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SINT,9,4,Not Bleached,20,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SINT,12,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SINT,9,5,Pale,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,SINT,8,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,9/20/2021,30,SASI,0,,,PAST,11,10,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,PAST,18,7,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,9,4,Not Bleached,10,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,12,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,12,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SINT,16,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SINT,21,4,Not Bleached,0,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,11,3,Not Bleached,10,0,0,0,NULL,NULL,NULL
2021,V1328,24.557299,-81.50978,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,9/20/2021,22,COWA,0,,,SSID,13,4,Not Bleached,0,0,0,0,NULL,NULL,NULL
